ppm,p_ctr,p_corr
2.1,-0.027443351272935977,-0.20194472654319207
1.98,0.025837079320173838,0.10086040506685204
1.5,0.025707386282685034,0.17008026164079093
4.22,0.025471017945883235,0.1986487479012533
1.78,0.025429204234994975,0.1824301427972888
4.58,0.024760661356156212,0.16524392310558716
2.7,-0.024724727201076064,-0.32305653469448914
4.06,-0.02272428511931417,-0.12990228815549337
4.26,0.022023193328862704,0.26954010047749183
8.42,0.022008438167825908,0.3475162903319517
2.66,-0.020764076753378116,-0.19625262954077113
4.54,0.020490300765074285,0.1523232822412481
2.5,-0.020032721400410007,-0.268179990176191
3.18,0.019676082405707156,0.12189738336303393
2.22,0.019017133030329692,0.10430076983134628
5.26,0.0181612735603337,0.1951439915456852
1.74,0.017580082323510444,0.11052925063601048
5.38,0.01626079298432935,0.21247544988785697
4.3,0.016192065978681038,0.37558449351083045
3.1,0.015181760948410306,0.08763848951006897
2.42,-0.014674306848547338,-0.35325792364890174
1.18,-0.01467187624348856,-0.014338426137221338
5.42,0.01460060201102167,0.16239761297687716
1.86,0.013875266136118874,0.14659501774528916
3.26,0.013586497369735271,0.08664464743842312
4.46,-0.012947561283165545,-0.061205499096657144
2.34,0.01259754913904429,0.06572937953685672
5.1,-0.011831205887607879,-0.09164675533451207
2.26,-0.011452893432062522,-0.14723281304882024
1.42,0.011183447610253233,0.08986777274439436
1.62,0.010598935173836749,0.07531628362152681
3.54,0.009698803486236845,0.016264325215781077
3.14,0.00943988433492386,0.09747573584829566
2.3,-0.009360962363751524,-0.1447976507701509
2.74,0.009121502210198522,0.11779243839045551
8.46,0.007478822867312155,0.0987956936845446
5.46,0.006354270156075408,0.3762714121705487
2.78,0.005535492169171621,0.1997541785757013
3.34,0.005337219702376043,0.12373476012704775
3.42,-0.005315787526509198,-0.024119021283154213
1.1,0.004747491286379675,0.12286797132843724
3.06,-0.004714338293867655,-0.08279883140529105
0.7,-0.004665724835966911,-0.15261748923468965
1.58,0.004605646954976791,0.0924288329001047
3.22,-0.0045997085066048155,-0.05098347788855875
8.18,-0.004376922388165622,-0.3105601778903383
2.46,-0.003681222059098242,-0.06208058065263456
4.18,0.0036318886865498324,0.044385452680609325
1.94,-0.003569702434217825,-0.05871873683980125
8.22,-0.0032567785905958054,-0.34030310617993265
1.82,0.0030731872447966532,0.05185451724848191
8.06,-0.002717199520542956,-0.20045713188461045
8.38,0.0027061978173646972,0.1258927378208814
4.98,0.002209003098784839,0.23217003617455634
5.58,-0.0021376709282143894,-0.15725606694236963
5.06,-0.002122234466839327,-0.09776136918631204
4.9,0.002098243388998373,0.043677586278104745
5.62,-0.0020698375777072437,-0.14812997770640457
7.34,-0.0019409277946989345,-0.1346775392131243
2.9,0.001935337087797351,0.07117932849879273
8.02,-0.0018001033609399042,-0.32822197106639045
0.66,-0.0017686430910117026,-0.11815695091634702
0.82,0.001747131811720488,0.08873513851294908
2.82,0.0017033590795993718,0.07405378277566106
4.94,0.0016925234671889282,0.09707877588559925
4.02,-0.0016404277182950494,-0.012100479357555762
7.18,-0.0014120138606629959,-0.05757364131823507
2.86,-0.0013469186013761421,-0.07121387757310561
8.3,-0.001299313634644448,-0.22275819996341603
5.7,-0.0011650758856385608,-0.0745346676217589
8.14,-0.0011378644422727687,-0.24206625013223246
7.94,0.0010823421603657973,0.1312824530928362
7.86,-0.0010344788382739187,-0.18078944250837986
7.14,0.0009274679277014046,0.0920850016805729
7.1,-0.0008972653865718786,-0.16921086249115186
8.34,-0.00087619522692419,-0.1926273554545491
7.42,-0.0008580668117033949,-0.03518531459783571
6.5,-0.0008129610769669849,-0.11565567939645736
7.26,-0.0007637097935340261,-0.1485805857752897
5.34,0.0006620858908781524,0.107034281252636
0.74,-0.0006482923591325408,-0.07567323147689617
8.26,-0.0006049612830768251,-0.26215138553154127
6.82,-0.0005905635216241451,-0.09141222276691556
2.58,-0.0005660595941725953,-0.09490270578822747
5.78,0.00046617366291646343,0.050046027186508885
7.3,0.00045346156451413704,0.023949130990067503
7.7,-0.00040353025543272926,-0.1712136217123575
4.38,0.0003997734226210018,0.023076600819669734
2.94,-0.0003332963920934024,-0.044542571317807936
0.02,-0.00030997555279876915,-0.0967560951693946
7.74,-0.0003096567234610734,-0.10032191713489126
7.54,0.0002727223887536623,0.062148449834244876
5.74,-0.0002640984314201245,-0.03555471772438807
7.66,-0.00024236289458830768,-0.21727155937690454
5.66,0.00024166021627792513,0.1718925846220456
9.06,0.00021302203503934552,0.1205374015361316
7.98,0.00019718882497805852,0.02721237849175608
7.5,-0.00019600499175697692,-0.05106316111740605
5.9,-0.00018480820630878387,-0.02889596357117166
2.62,0.00018480295141498366,0.012883568015565219
6.02,-0.00016795408681505436,-0.07751750656712035
7.06,0.0001648665026254579,0.03136457313750802
6.1,0.00015471407524487576,0.12081272652043193
0.78,0.0001541232155800486,0.021662482364650543
0.06,0.0001490005713243824,0.12251476739000873
8.1,-0.00012693506226290615,-0.021824664199269317
6.94,0.00010870625555039305,0.23242549394713743
7.38,-0.0001086585018244778,-0.009609273026183923
9.02,0.00010340640388307388,0.15164689899108652
5.54,9.824139480956846e-05,0.09419554796979494
0.1,-9.776702370894308e-05,-0.10438212275549731
5.94,-9.117962995882423e-05,-0.025607742138155778
0.14,8.951631640804969e-05,0.09255123086214845
9.1,8.893936453673452e-05,0.13358400998206407
7.62,-8.657781207485522e-05,-0.0590651781080306
7.82,8.524927372824292e-05,0.016684916569836578
6.9,8.501777222202324e-05,0.005463289498935454
6.06,7.536206714074507e-05,0.1319909253275209
6.54,7.439823505640502e-05,0.21628828645761966
5.82,-7.30380670803741e-05,-0.019922925501094178
8.5,7.000309770368913e-05,0.03313209499211852
0.5,-6.760916439053859e-05,-0.2546803297395314
6.26,6.718980679274802e-05,0.10305718062737841
6.38,6.669091226947706e-05,0.09383467730309246
6.42,-6.633649046768133e-05,-0.10950754521126282
7.46,-6.404522704840306e-05,-0.0870907671582343
9.14,5.96951609809571e-05,0.19267286014740076
6.98,5.9414370028012257e-05,0.10804551274837146
6.22,5.604538683993536e-05,0.1784498984304029
6.78,-5.127836429981655e-05,-0.24105681771352816
9.66,4.8994507281531884e-05,0.1409918587477823
0.54,-4.537310319428507e-05,-0.11457544185151601
9.46,4.473180791722493e-05,0.14302718570053896
9.58,-4.3428800610133824e-05,-0.16134672843738457
6.3,-3.9278492034707004e-05,-0.06565549304645492
6.14,3.7485399810515435e-05,0.09692533592803812
0.58,-3.713784348508671e-05,-0.14214680672501065
6.7,3.671384860658405e-05,0.16657311950086245
8.94,3.624167562026977e-05,0.04012673284802318
8.58,3.457766438587354e-05,0.05440133901385468
8.74,-3.424418540341674e-05,-0.1350507898338926
7.02,-3.337048718869219e-05,-0.028047523934576286
0.3,-3.290886959145928e-05,-0.21142772222777995
7.9,3.2717166018435624e-05,0.005988580669821407
0.34,-3.268624353317293e-05,-0.22494430108739788
0.38,3.082990959661383e-05,0.1609811314877456
8.82,-2.6799047889600253e-05,-0.1920192417104443
6.62,2.603969627385555e-05,0.03530890364714446
5.98,-2.5414532667209956e-05,-0.015324340328892204
9.62,2.4758688180332357e-05,0.1309085424819413
8.62,-2.3172113129194344e-05,-0.04852768955569679
5.5,-2.2124638876919718e-05,-0.012844198205657837
8.86,2.1874932834424158e-05,0.1660125974609267
9.7,2.10803998491777e-05,0.044571717789742844
7.58,1.95057181043417e-05,0.04412217278541544
9.94,1.9328389753886143e-05,0.23633902949529972
0.26,1.795336765552169e-05,0.09607501025933707
9.3,1.781419035696711e-05,0.10258256216251399
6.46,-1.7029621306217953e-05,-0.04325153634686327
6.86,1.6324342794926625e-05,0.0011229439822887095
9.54,1.600254223328607e-05,0.1478699561638748
6.34,-1.5385072802346067e-05,-0.09944178932186545
8.78,1.5044830422641974e-05,0.08842607931437488
9.34,1.4582154440017453e-05,0.09495268475247896
8.54,-1.424440622985077e-05,-0.07294599620091996
0.18,-1.3366257588377698e-05,-0.10878925043763438
9.26,-1.2944175723377984e-05,-0.08773239295558696
0.22,-1.2635772451093573e-05,-0.10964281983221733
9.22,1.2447281759729185e-05,0.09520981039702356
0.62,-1.1402418742566806e-05,-0.027296764473988662
6.58,1.124389225855577e-05,0.03222065877621723
9.42,1.0895090230949843e-05,0.0715964910710615
9.82,1.0369064261168115e-05,0.14548730577060687
6.66,1.0233722038529986e-05,0.007075901061975299
9.98,-9.441484792232005e-06,-0.07508441462535637
9.74,-8.952022081140601e-06,-0.08847113053683983
9.86,8.573525746703165e-06,0.08888607418665997
7.78,8.453037761343508e-06,0.004462975686619247
5.86,-8.452379653023312e-06,-0.0035673640079149625
9.18,8.068949253241278e-06,0.05124029781986883
9.78,8.026035155359244e-06,0.0942599663485513
3.38,-7.830094683038785e-06,-9.187741235703197e-05
6.74,7.459531726444893e-06,0.054052785914948956
8.98,-6.898398010075548e-06,-0.03497695450016212
