ID,sec-type,PCo1,PCo2,PCo3,PCo4,PCo5
10016111cSd,non-sec,-0.09604059772943672,-0.23598827450763915,-0.000276145417593402,-0.0319637571343489,-0.11155145306626134
10018611cSd,non-sec,0.08976961208574447,0.0889264523468409,-0.0792538537153465,-0.09650305773704591,-0.006310891606506472
10020811cSd,non-sec,0.06480519929264864,-0.3122161572020302,0.06306851662474354,0.06362292515380423,-0.08896370042540776
10022611cSd,non-sec,0.13351744018922673,0.14691891104554355,-0.059327649222047356,-0.09756112524727732,-0.004334525252864855
10023711cSd,non-sec,-0.4121123779300463,-0.13826624288195985,-0.22570016266742543,-0.47912180128487686,0.01316898685980629
10024411cSd,non-sec,0.15621567500420414,0.16847423483874283,0.005370443516597232,0.030564340443495774,-0.003928300088936411
10024611cSd,non-sec,-0.00977833140973247,-0.0143165445342832,0.11282577479150091,0.13159675225812734,0.19975677837747877
10025911cSd,non-sec,0.09720567273140567,-0.06994277082926353,-0.15079891768387996,-0.2432130337421743,-0.02570160768867808
10029011cSd,non-sec,0.10771524697910766,-0.2447004875790389,-0.1067477678602222,-0.2525151098566691,0.11973893491812608
11001911cSd,non-sec,-0.48699387813354633,0.34135585032204085,0.301847893138538,-0.15206659269472636,-0.06073795510106175
11004511cSd,non-sec,-0.33525065309902646,-0.1952426539782735,0.20616747330885077,0.1666015031744767,0.5772430436523956
