ID,sec-type,PCo1,PCo2,PCo3,PCo4,PCo5
10025111cSc,sec,0.12685654781783814,0.06840958747541159,-0.054212967938430015,0.04854909786516728,-0.07125438520976803
10025211cSc,sec,-0.40181150241118674,-0.05760009746611889,-0.1525970984690636,-0.1228021454910366,0.2175207136589684
10025611cSc,sec,0.10073090658241045,0.028226669097066247,0.04722605377875555,0.03258490714615117,-0.06590138296549065
10026111cSc,sec,0.3231204342564924,0.03914381095826553,-0.5041987366657489,0.0422090681869541,-0.01754531661154886
10026411cSc,sec,0.32236720272591934,0.035804044000459154,-0.5060793101437385,0.041936221597873496,-0.01845332599039061
10026511cSc,sec,-0.41192590964174847,-0.06005639160673389,-0.10481174822531848,-0.05424214321986825,0.14840569218121072
10026611cSc,sec,0.3503922813264142,0.4653750494644794,-0.19919413714088363,-0.15135898783930155,0.08699442133886182
10026811cSc,sec,-0.43058162755419793,-0.047082653655023336,-0.11383927793179394,-0.14655085378109362,0.19494421470782583
10027111cSc,sec,0.33122715312467654,-0.3026743690086311,0.06026107422398809,-0.3144595566588634,-0.09510849968068338
10027611cSc,sec,-0.4816262147731153,-0.03261413140972544,-0.09484502637791013,-0.16433069241183612,0.2613286260303812
10028211cSc,sec,-0.5085862785372368,0.026449210808770652,-0.008687062963945716,0.03721660741592587,-0.1356041953905393
10030211cSc,sec,-0.3900434503260792,-0.06400028189945654,0.04805649972620273,0.17476265589093246,0.003474296596376174
11001511cSc,sec,0.215123547641746,-0.01188237334235545,-0.24329990457166342,0.22009956839994405,0.022554465301785214
11001611cSc,sec,-0.5325727197542279,0.0035016612807060353,-0.04753032598126526,-0.09385754324574111,0.022107282392987666
11002411cSc,sec,0.3236139289211053,0.05530222842095235,-0.52262296479221,0.008185775359368324,-0.03908957899394299
11002611cSc,sec,-0.4701706501666655,-0.03789022141135525,-0.08150289052943147,-0.032939474897619385,0.20952244553373628
11003211cSc,sec,-0.4201305552643228,-0.017250219277150133,-0.029219517359527644,0.05777135785311382,0.14348923226439647
11003311cSc,sec,-0.2943667287363162,-0.30747272708241996,0.08785286944559724,-0.37071756157100244,0.15596290730154164
11004111cSc,sec,-0.34858646816863337,-0.12272371334551425,0.05533663313151857,0.22383901187691965,0.2325152953082398
11004311cSc,sec,-0.3609612324115793,0.04156707736111175,0.05606469534101219,0.16906849576578983,-0.24931977605977915
11004611cSc,sec,0.009796751676915086,0.06587043370579236,0.08902110523150877,0.22053946044637995,-0.014907209046911337
11004711cSc,sec,-0.2975336829348969,0.03591372111956473,0.11154202299789975,0.21004180675968462,-0.28360433375991506
11004911cSc,sec,-0.4908076963387033,0.017709331768741454,-0.032344305591997996,-0.0636117209310364,-0.0359728990275392
11005111cSc,sec,-0.4665655181941111,-0.03729807719365503,-0.10350343806759378,-0.16071535049696073,0.25578436058623566
11006011cSc,sec,0.050551783103314804,0.06768267351780152,0.05436474550989432,0.06406190775942715,-0.05751105331805463
10005711cSc,non-sec,-0.010901642773683119,-0.005886268023862803,0.06711439103096219,0.06477721773580164,-0.47373080591152145
10007311cSc,non-sec,0.21658926568185027,-0.11387164049466371,0.1268119139420303,0.4372837899055069,0.2836343895016852
10008011cSc,non-sec,0.12582272861191104,-0.12248498002666726,0.17564480897675416,0.4192759330539798,0.1233109344746666
10015711cSc,non-sec,0.25305349400840327,0.5508914281321451,0.11133634466049556,-0.16503141566545035,0.12147061689241434
10018611cSc,non-sec,0.3262852219518071,-0.30941910115064003,0.1311584359712193,-0.33125015513726963,-0.09454737228274157
10019011cSc,non-sec,0.1882932107193722,0.5937482645976254,0.24948360102906025,-0.16692495311521452,0.15360867216480517
10020811cSc,non-sec,-0.35242612251503497,0.025343505580384753,0.056534339486466224,0.17190562685338737,-0.18407004102658783
10021211cSc,non-sec,-0.4713231495322949,0.044645772569541976,-0.005627227333704384,0.013999596524578446,-0.23318384787125854
10021311cSc,non-sec,-0.4740452562436758,-0.04740580183004852,-0.07859764996904771,-0.09246888410594878,0.2044632299123067
10022711cSc,non-sec,0.32117131363152,0.05339789970321878,-0.5206435309554882,0.017534429016607386,-0.034445263705209325
10023511cSc,non-sec,-0.4355618742910804,0.05359075072979926,0.028970759637870446,0.08024645497316193,-0.2852351405885784
10023711cSc,non-sec,-0.0948689447530528,0.11810548168116322,0.0743807774890277,0.17811780358574122,-0.5149847681038503
10024411cSc,non-sec,-0.15850646679400224,-0.023241090748195775,-0.5071452882062354,-0.11478587025227832,0.11766564926993144
10025911cSc,non-sec,0.05122701597495948,0.5569500093167397,0.25756805916684267,-0.0672879578459944,-0.11996270519809155
10029011cSc,non-sec,-0.08695836297883032,0.07440709368892759,-0.04403812923646468,0.10803054018709111,-0.4490100804365499
11001811cSc,non-sec,0.1328408712555019,-0.11974597110898434,0.1717333161217037,0.44024599378426654,0.3115927717072725
